response_id,id_col,submission_id,analysis_id,split_id,beta_estimate,contrast,adjusted_df,beta_SE,transformation,link_function_reported,dataset,mixed_model,response_transformation_description,response_transformation_status,response_variable_type,response_construction_description,response_variable_name,response_id_S2,test_variable,sample_size,Bayesian,linear_model,model_subclass,num_variables,num_effects,num_fixed_variables,num_fixed_effects,num_random_variables,num_random_effects,num_interactions,num_duplicate_terms,exclusions_all,exclusions_effect_analysis,exclusion_predictions,ConclusionS1,Conclusion,software,data_cleaning_preprocessing_tool,data_cleaning_preprocessing_version,data_analysis_tool,data_analysis_version,SurveyID,Date,Season,Property,Quadrat no,Easting,Northing,Aspect,Landscape position,ExoticAnnualGrass_cover,ExoticAnnualHerb_cover,ExoticPerennialHerb_cover,ExoticPerennialGrass_cover,ExoticShrub_cover,NativePerennialFern_cover,NativePerennialGrass_cover,NativePerennialHerb_cover,NativePerennialGraminoid_cover,NativeShrub_cover,BareGround_cover,Litter_cover,MossLichen_cover,Rock_cover,Euc_canopy_cover,Distance_to_Eucalypt_canopy(m),euc_sdlgs0_50cm,euc_sdlgs50cm-2m,euc_sdlgs>2m,annual_precipitation,precipitation_warmest_quarter,precipitation_coldest_quarter,PET,MrVBF,K_perc,Th_ppm,U_ppm,SRad_Jan,SRad_Jul,all_grass,all_exotic_grass,all_native_grass_graminoid,all_non-grass_veg,shrub_cover,herb_cover,other_veg,bare,month,all_exotic_herb,native_herb_fern_gram,growing_space,soilPC1,coverPC1,coverPC2,coverPC3,precip_max_range,year,size_class,all_perennial_grass,sample,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,hatch_mom_Ring,hatch_nest_dad_Ring,Extra-pair_paternity,Extra-pair_dad_ring,genetic_dad_ring_(WP_or_EP),hatch_nest_LD,hatch_nest_CS,hatch_nest_OH,d0_hatch_nest_brood_size,d14_hatch_nest_brood_size,rear_nest_breed_ID,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,home_or_away,rear_nest_LD,rear_nest_CS,rear_nest_OH,rear_d0_rear_nest_brood_size,rear_Cs_out,rear_Cs_in,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,number_chicks_fledged_from_rear_nest,Date_of_day14,day_14_tarsus_length,day_14_weight,day14_measurer,chick_sex_molec,chick_survival_to_first_breed_season,within-area_movement,brood_reduction,blood_sib,hatch_incub_length,rear_incub_length,relatedness,competition_weight,relative_CS,envir_rear,percent_change,parentage,manipulation_non,seasonal_timing,brood_mortality,brood_sex_ratio,TeamIdentifier
R_2zNKAmJcWbM4QtY,Beaufort-1-1-1,1,1,1,-0.002738,slope,129.6381,0.005301,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),"total count of seedlings in a quadrat, in all size classes: euc_sdlgs0_50cm + euc_sdlgs50cm.2m + euc_sdlgs.2m",NA,R_2zNKAmJcWbM4QtY,NA,NA,0,CHECK,standard,12,NA,NA,NA,NA,NA,NA,NA,exclude,retain,NA,"this dataset does not provide sufficient evidence to declare a significant effect of herbaceous vegetation cover on seedling recruitment, either by counts or by presence/absence, given variation in seedling availability",none_q,R v3.6.1,R,3.6.1,R,3.6.1,NA,NA,Season,Property,NA,NA,NA,NA,NA,ExoticAnnualGrass_cover,ExoticAnnualHerb_cover,ExoticPerennialHerb_cover,ExoticPerennialGrass_cover,NA,NativePerennialFern_cover,NativePerennialGrass_cover,NativePerennialHerb_cover,NativePerennialGraminoid_cover,NA,NA,NA,NA,NA,Euc_canopy_cover,Distance_to_Eucalypt_canopy(m),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Beaufort
R_2ZOi9HYfzNfJmKE,Belgrave-1-1-1,1,1,1,-0.070406,slope,245,0.067511,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_2ZOi9HYfzNfJmKE,ExoticPerennialGrass_cover,260,0,generalised,standard,14,14,13,13,1,1,0,0,retain,retain,NA,"There is weak evidence for weak or negligible negative relationships between eucalyptus recruitment and percentage grass cover (exotic annual and perennial, and native perennial grass species).",neg_q,All steps were performed using R version 4.0.2.,R,4.0.2,R,4.0.2,NA,NA,Season,Property,NA,NA,NA,NA,NA,ExoticAnnualGrass_cover,ExoticAnnualHerb_cover,NA,ExoticPerennialGrass_cover,NA,NA,NativePerennialGrass_cover,NA,NA,NA,NA,Litter_cover,MossLichen_cover,NA,Euc_canopy_cover,Distance_to_Eucalypt_canopy(m),NA,euc_sdlgs50cm-2m,euc_sdlgs>2m,NA,precipitation_warmest_quarter,NA,NA,MrVBF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Belgrave
R_2zSEWAYDs4K7SiK,Bencubbi-1-1-1,1,1,1,-0.007649,slope,306.68,0.00778,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),total eucalyptus seedlings = euc_sdlgs0_50cm + euc_sdlgs50cm.2m + euc_sdlgs.2m,euc_sdlgs_all,R_2zSEWAYDs4K7SiK,all_grass,NA,0,generalised,standard,3,3,1,1,2,2,0,0,retain,retain,NA,Grass cover did not have a significant influence on Eucalyptus seedling recruitment.,none_c,R version 3.6.2 was used all aspects of my analysis,R,3.6.2,R,3.6.2,NA,NA,Season,Property,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,all_grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bencubbi
R_2zUZWZuYEjzhNEw,Blinma-1-1-1,1,1,1,-0.027,slope,233.472258,0.006,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_2zUZWZuYEjzhNEw,d14_rear_nest_brood_size,3720,0,linear,standard,11,11,3,3,8,8,0,0,retain,retain,NA,"Although the effect of brood size both at the beginning of the nestling period (just after manipulations) and on day 14 are significant, the brood size only explains 1.6% of the variation in tarsus length and 3.8% of the variation in chick weight on day 14. The effect of the experiment itself, (being moved or being in a brood that was unnaturally large regardless of brood size) seem to have stronger effects on the nestlings than being brought up with one additional sibling. Large differences in brood size will, however, have stronger effects on nestling size and weight.",neg_q,R version 3.6.2,R,3.6.2,R,3.6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,rear_Box,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blinma
R_30l9T9czSfysE75,Boonah-1-1-1,1,1,1,NA,NA,NA,NA,identity,identity,blue tit,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_30l9T9czSfysE75,NA,2553,0,linear,lasso_regression,0,NA,0,NA,0,NA,NA,NA,exclude,exclude_all,exclude,"My results suggest that nestling growth is negatively impacted by the number of siblings, but the impact explains a small amount of the variation in nestling growth.",neg_c,Python 3.7,Python,3.7,Python,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boonah
R_31LAZLL0bxwShz9,Boulia-1-1-2,1,1,2,-0.2627,control-enlarged,164.462,0.06642,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_31LAZLL0bxwShz9,rear_nest_trt_C.E,2626,0,linear,standard,9,9,7,7,2,2,0,0,retain,retain,NA,Nestling growth in blue tits is significantly influenced by sibling competition,neg_c,R 3.6.3,R,3.6.3,R,3.6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boulia
R_31LAZLL0bxwShz9,Boulia-1-1-1,1,1,1,-0.37614,reduced-enlarged,379.3652,0.03947,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_31LAZLL0bxwShz9,rear_nest_trt_R.E,2626,0,linear,standard,9,9,7,7,2,2,0,0,retain,retain,NA,Nestling growth in blue tits is significantly influenced by sibling competition,neg_c,R 3.6.3,R,3.6.3,R,3.6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Date_of_day14,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boulia
R_31tNDcbaXNaQp1y,Bermagui-1-3-1,1,3,1,NA,NA,NA,0.605,log,log,eucalyptus,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs>2m,R_31tNDcbaXNaQp1y,ExoticAnnualGrass_cover,NA,0,generalised,standard,5,9,3,7,2,2,4,0,retain,exclude_all,NA,"Therefore, we find that while the coverage of exotic annual grass and perennial grass coverage negatively impacts the initial development of the eucalyptus seedlings, it does not affect larger size classes. We found no evidence for exotic perennial grass coverage significantly impacting recruitment of eucalypt seedling.",mixed,All analyses conducted in R version 3.63,R,3.6.3,R,3.6.3,NA,NA,Season,NA,NA,NA,NA,NA,NA,ExoticAnnualGrass_cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,annual_precipitation,precipitation_warmest_quarter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bermagui
R_31tNDcbaXNaQp1y,Bermagui-1-3-2,1,3,2,NA,NA,NA,8.98,log,log,eucalyptus,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs>2m,R_31tNDcbaXNaQp1y,ExoticPerennialGrass_cover,NA,0,generalised,standard,5,9,3,7,2,2,4,0,retain,exclude_all,NA,"Therefore, we find that while the coverage of exotic annual grass and perennial grass coverage negatively impacts the initial development of the eucalyptus seedlings, it does not affect larger size classes. We found no evidence for exotic perennial grass coverage significantly impacting recruitment of eucalypt seedling.",mixed,All analyses conducted in R version 3.63,R,3.6.3,R,3.6.3,NA,NA,Season,NA,NA,NA,NA,NA,NA,NA,NA,NA,ExoticPerennialGrass_cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,annual_precipitation,precipitation_warmest_quarter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bermagui
R_31tNDcbaXNaQp1y,Bermagui-1-3-3,1,3,3,NA,NA,NA,7.97,log,log,eucalyptus,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs>2m,R_31tNDcbaXNaQp1y,NativePerennialGrass_cover,NA,0,generalised,standard,5,9,3,7,2,2,4,0,retain,exclude_all,NA,"Therefore, we find that while the coverage of exotic annual grass and perennial grass coverage negatively impacts the initial development of the eucalyptus seedlings, it does not affect larger size classes. We found no evidence for exotic perennial grass coverage significantly impacting recruitment of eucalypt seedling.",mixed,All analyses conducted in R version 3.63,R,3.6.3,R,3.6.3,NA,NA,Season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NativePerennialGrass_cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,annual_precipitation,precipitation_warmest_quarter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bermagui
R_31tNDcbaXNaQp1y,Bermagui-1-1-1,1,1,1,NA,NA,NA,5.19,log,log,eucalyptus,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_31tNDcbaXNaQp1y,ExoticAnnualGrass_cover,NA,0,generalised,standard,7,33,5,31,2,2,26,0,retain,exclude_all,NA,"Therefore, we find that while the coverage of exotic annual grass and perennial grass coverage negatively impacts the initial development of the eucalyptus seedlings, it does not affect larger size classes. We found no evidence for exotic perennial grass coverage significantly impacting recruitment of eucalypt seedling.",mixed,All analyses conducted in R version 3.63,R,3.6.3,R,3.6.3,NA,NA,Season,NA,NA,NA,Northing,NA,NA,ExoticAnnualGrass_cover,ExoticAnnualHerb_cover,NA,NA,NA,NA,NA,NA,NA,NA,BareGround_cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MrVBF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bermagui
R_31tNDcbaXNaQp1y,Bermagui-1-1-2,1,1,2,NA,NA,NA,18.5,log,log,eucalyptus,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_31tNDcbaXNaQp1y,ExoticPerennialGrass_cover,NA,0,generalised,standard,7,33,5,31,2,2,26,0,retain,exclude_all,NA,"Therefore, we find that while the coverage of exotic annual grass and perennial grass coverage negatively impacts the initial development of the eucalyptus seedlings, it does not affect larger size classes. We found no evidence for exotic perennial grass coverage significantly impacting recruitment of eucalypt seedling.",mixed,All analyses conducted in R version 3.63,R,3.6.3,R,3.6.3,NA,NA,Season,NA,NA,NA,Northing,NA,NA,NA,ExoticAnnualHerb_cover,NA,ExoticPerennialGrass_cover,NA,NA,NA,NA,NA,NA,BareGround_cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MrVBF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bermagui
R_31tNDcbaXNaQp1y,Bermagui-1-1-3,1,1,3,NA,NA,NA,5.92,log,log,eucalyptus,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_31tNDcbaXNaQp1y,NativePerennialGrass_cover,NA,0,generalised,standard,7,33,5,31,2,2,26,0,retain,exclude_all,NA,"Therefore, we find that while the coverage of exotic annual grass and perennial grass coverage negatively impacts the initial development of the eucalyptus seedlings, it does not affect larger size classes. We found no evidence for exotic perennial grass coverage significantly impacting recruitment of eucalypt seedling.",mixed,All analyses conducted in R version 3.63,R,3.6.3,R,3.6.3,NA,NA,Season,NA,NA,NA,Northing,NA,NA,NA,ExoticAnnualHerb_cover,NA,NA,NA,NA,NativePerennialGrass_cover,NA,NA,NA,BareGround_cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MrVBF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bermagui
R_31tNDcbaXNaQp1y,Bermagui-1-2-1,1,2,1,NA,NA,NA,0.529,log,log,eucalyptus,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_31tNDcbaXNaQp1y,ExoticAnnualGrass_cover,NA,0,generalised,standard,7,33,5,31,2,2,26,0,retain,exclude_all,NA,"Therefore, we find that while the coverage of exotic annual grass and perennial grass coverage negatively impacts the initial development of the eucalyptus seedlings, it does not affect larger size classes. We found no evidence for exotic perennial grass coverage significantly impacting recruitment of eucalypt seedling.",mixed,All analyses conducted in R version 3.63,R,3.6.3,R,3.6.3,NA,NA,Season,NA,NA,NA,NA,NA,NA,ExoticAnnualGrass_cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Distance_to_Eucalypt_canopy(m),NA,NA,NA,annual_precipitation,NA,NA,NA,MrVBF,K_perc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bermagui
R_31tNDcbaXNaQp1y,Bermagui-1-2-2,1,2,2,NA,NA,NA,2.89,log,log,eucalyptus,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_31tNDcbaXNaQp1y,ExoticPerennialGrass_cover,NA,0,generalised,standard,7,33,5,31,2,2,26,0,retain,exclude_all,NA,"Therefore, we find that while the coverage of exotic annual grass and perennial grass coverage negatively impacts the initial development of the eucalyptus seedlings, it does not affect larger size classes. We found no evidence for exotic perennial grass coverage significantly impacting recruitment of eucalypt seedling.",mixed,All analyses conducted in R version 3.63,R,3.6.3,R,3.6.3,NA,NA,Season,NA,NA,NA,NA,NA,NA,NA,NA,NA,ExoticPerennialGrass_cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Distance_to_Eucalypt_canopy(m),NA,NA,NA,annual_precipitation,NA,NA,NA,MrVBF,K_perc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bermagui
R_31tNDcbaXNaQp1y,Bermagui-1-2-3,1,2,3,NA,NA,NA,0.605,log,log,eucalyptus,0,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_31tNDcbaXNaQp1y,NativePerennialGrass_cover,NA,0,generalised,standard,7,33,5,31,2,2,26,0,retain,exclude_all,NA,"Therefore, we find that while the coverage of exotic annual grass and perennial grass coverage negatively impacts the initial development of the eucalyptus seedlings, it does not affect larger size classes. We found no evidence for exotic perennial grass coverage significantly impacting recruitment of eucalypt seedling.",mixed,All analyses conducted in R version 3.63,R,3.6.3,R,3.6.3,NA,NA,Season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NativePerennialGrass_cover,NA,NA,NA,NA,NA,NA,NA,NA,Distance_to_Eucalypt_canopy(m),NA,NA,NA,annual_precipitation,NA,NA,NA,MrVBF,K_perc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sample,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bermagui
R_3D10yCylth7wFPg,Berrigan-1-1-1,1,1,1,-0.053928,slope,346,0.009584,log,log,eucalyptus,0,NA,NA,constructed variable (combining information from two or more original variables),"additive combinations of euc_sdlgs0_50cm, euc_sdlgs50cm.2m, euc_sdlgs.2m",euc_sdlgs_all,R_3D10yCylth7wFPg,ExoticPerennialGrass_cover,350,0,generalised,standard,1,NA,1,NA,0,NA,0,NA,exclude,retain,NA,There are fewer Eucalyptus seedlings with higher grass cover.,neg_c,R 3.6.3,R,3.6.3,R,3.6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,all_grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Berrigan
R_3dWjjdkDbTRCUqs,Bourke-1-1-1,1,1,1,-0.52386,slope,244.43311,0.04904,log,log,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),day_14_tarsus_length and day_14_weight,SMI,R_3dWjjdkDbTRCUqs,rear_Cs_at_start_of_rearing,NA,0,linear,standard,6,6,1,1,5,5,0,0,retain,retain,NA,"To what extent is the growth of nestling blue tits (Cyanistes caeruleus) influenced by competition with siblings?  

The cross-foster experiment showed that brood size and treatment level significantly affected nestling growth at 14 days (Table 1). Our analysis suggests that nestlingsâ€™ growth decreased with increasing number of siblings (Table 2, beta= -0.057).  


",neg_c,R 3.5,R,3.5,R,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_CS,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bourke
